Row.names	Gene	C1	P.Val1	C2	P.Val2	C3	P.Val3	C4	P.Val4	C5	P.Val5	Feature name (mandatory); this is the primary systematic name, if available	Gene name (locus name)	Primary CGDID	Description	Name of S. cerevisiae ortholog(s) (multiples separated by |)	Zscore1	Zscore2	Zscore3	Zscore4	Zscore5	C1_2_0.05	C2_2_0.05	C3_2_0.05	C4_2_0.05	Metago2019	SubMetago	Fsimplify	C1_1.5_0.01	C2_1.5_0.01	C3_1.5_0.01	C4_1.5_0.01	sumLow_1.5_0.01	colLow	diffLow	sumHigh_1.5_0.01	colHigh	diffHigh	type
475	CAGL0K05687g	CAGL0K05687g	1.5285	0.0148086776554285	1.34725	0.000845247940741871	0.8905	0.00048070241533739	0.851833333333333	0.0064255587359664	0.0453333333333333	0.893258983876038	CAGL0K05687g		CAL0134121	Has domain(s) with predicted FMN binding, catalytic activity, oxidoreductase activity and role in oxidation-reduction process		1.7288932316033	1.69757350596138	2.0328189243715	1.38162470037913	0.236451873109541	0	0	1	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	0	1	1	0	1	firebrick	UP	1	firebrick	UP	Type II
476	CAGL0K05753g	CAGL0K05753g	-0.790333333333333	0.0333240496131856	0.410083333333333	0.112726110804853	-0.238333333333333	0.309773540189559	1.31016666666667	0.000537278732795911	0.460666666666667	0.155500706722762	CAGL0K05753g		CAL0134507	Ortholog(s) have L-proline transmembrane transporter activity, amino acid transmembrane transporter activity and role in amino acid transport, transmembrane transport	GNP1	-0.980088466410971	0.465724331200778	-0.756450236585641	2.18342873755645	1.39536671159618	0	0	0	1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
477	CAGL0K05813g	CAGL0K05813g	2.406	3.90803428993062e-06	1.628	3.95738965644981e-05	0.565666666666667	0.00328657892140647	0.120166666666667	0.723792887694717	0.3175	0.173794872261086	CAGL0K05813g		CAL0134085	Ortholog(s) have disulfide oxidoreductase activity, glutathione disulfide oxidoreductase activity, glutathione peroxidase activity, glutathione transferase activity	GRX2	2.7540343686726	2.06660248246577	1.23017820464531	0.101653891939701	0.995885232358613	1	1	0	0	REDOX SIGNALING	THIOL REDOX	F3	1	1	0	0	2	red	UP	0	black	NO	OFF
478	CAGL0K06061g	CAGL0K06061g	-1.62533333333333	0.000408661215068767	-1.23941666666667	8.46064519008801e-05	-0.1415	0.379255212161892	-1.2005	0.000271711899973905	0.1015	0.657657708413002	CAGL0K06061g		CAL0133871	Ortholog(s) have structural constituent of ribosome activity	RPS28B	-1.95557889313788	-1.70244413449469	-0.517181761387634	-2.20870799554869	0.393175107688192	0	0	0	-1	REGULATION	TRANSLATION	F2	-1	-1	0	-1	-2	chartreuse	DOWN	-1	darkgreen	DOWN	Type II
479	CAGL0K06105g	CAGL0K06105g	1.32383333333333	0.000320588464182242	0.925416666666667	0.00129103566085991	2.25416666666667	2.47256851070191e-06	1.6675	2.92965545728544e-05	-0.0241666666666664	0.922454641657204	CAGL0K06105g		CAL0134203	Ortholog of S. cerevisiae : BOP2 and Saccharomyces cerevisiae S288C : YLR267W	BOP2	1.48979098728781	1.14309897967308	5.40234502432002	2.80854432145033	0.0425243098475311	0	0	1	1	UNCLASSIFIED	_	Others	0	0	1	1	0	black	NO	2	red	UP	OFF
480	CAGL0K06259g	CAGL0K06259g	0.117333333333333	0.778925457717176	1.79966666666667	0.00200729531376766	-1.1305	0.000455917274270035	-2.703	0.00013966252136091	0.6825	0.23728560490923	CAGL0K06259g	TSA1	CAL0134717	Thiol-specific antioxidant protein; predicted thioredoxin peroxidase involved in oxidative stress response; protein abundance decreased in ace2 mutant cells	TSA2	0.0802949395680225	2.29224798308882	-2.96093241857347	-4.83716741196815	2.01435373006557	0	1	-1	-1	REDOX SIGNALING	THIOL REDOX	F3	0	1	-1	-1	1	firebrick	UP	-2	chartreuse	DOWN	Type I
481	CAGL0K06567g	CAGL0K06567g	-1.76483333333333	3.528045052699e-05	-1.54591666666667	3.11938935514113e-05	-0.0319999999999999	0.82154162371605	-1.3075	0.00023319685685611	-0.161166666666667	0.481084060479011	CAGL0K06567g		CAL0134711	Ortholog(s) have preribosome, large subunit precursor localization	RPL27B	-2.11855004826172	-2.10531993609255	-0.246614828160283	-2.39589279259154	-0.339750167373986	-1	-1	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	-1	-1	0	-1	-2	chartreuse	DOWN	-1	darkgreen	DOWN	Type II
482	CAGL0K06633g	CAGL0K06633g	-0.300666666666667	0.0707029753344205	-0.511833333333333	0.0202906361546013	-0.864333333333333	0.000285329501427993	-0.8105	0.00438764802233958	-0.166	0.493964002739813	CAGL0K06633g		CAL0134149	Ortholog(s) have role in attachment of spindle microtubules to kinetochore, protein localization to kinetochore and COMA complex, kinetochore localization	AME1	-0.408034399799461	-0.746079636465635	-2.30325297814108	-1.5264456511869	-0.353236736521704	0	0	-1	0	UNCLASSIFIED	_	Others	0	0	-1	-1	0	black	NO	-2	chartreuse	DOWN	OFF
483	CAGL0K06677g	CAGL0K06677g	0.666	0.00967385260054102	1.78158333333333	2.33895645422834e-05	0.9135	0.000605939381820093	1.27883333333333	0.000246437015665732	-0.243	0.414862893278497	CAGL0K06677g	MET8	CAL0134875	Putative bifunctional dehydrogenase and ferrochelatase; gene is upregulated in azole-resistant strain	MET8	0.721275874654847	2.26847852986785	2.08965033500373	2.12861449792396	-0.568091734668104	0	1	1	1	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	0	1	1	1	1	firebrick	UP	2	red	UP	Type II
484	CAGL0K07111g	CAGL0K07111g	-0.0661666666666667	0.641786854228333	0.0594166666666666	0.796438090743259	-0.220666666666667	0.0923472237399252	1.5155	0.00241971468821332	0.194	0.407200112852674	CAGL0K07111g		CAL0134333	Ortholog(s) have microtubule binding, microtubule plus-end binding activity	DAD3	-0.134079303910287	0.00479410468534243	-0.71279712407103	2.54263694621189	0.651280137928997	0	0	0	1	REGULATION	OTHERS	F2	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
485	CAGL0K07183g	CAGL0K07183g	0.353333333333333	0.0394128452081441	0.9135	0.0150049330214974	0.899833333333333	0.000216008336449693	2.52483333333333	0.000767849166361072	-0.0765	0.854929971670745	CAGL0K07183g		CAL0134049	Protein of unknown function		0.356002413469281	1.12743523861041	2.05588094607733	4.30835521862856	-0.103502680234655	0	0	1	1	UNCLASSIFIED	_	Others	0	0	1	1	0	black	NO	2	red	UP	OFF
486	CAGL0K07205g	CAGL0K07205g	-1.7625	0.000273760237032546	-0.287166666666667	0.2790895244399	0.549166666666667	0.0447584372008023	-0.956166666666667	0.00254868164914391	0.792166666666667	0.0503439417064832	CAGL0K07205g		CAL0134653	Protein of unknown function		-2.11582412690959	-0.450768825941487	1.18940784484393	-1.78127355245707	2.3203593334862	-1	0	0	0	UNCLASSIFIED	_	Others	-1	0	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
487	CAGL0K07436g	CAGL0K07436g	-0.418666666666667	0.0136857095895737	0.600583333333333	0.00757991767397191	0.0776666666666666	0.473473567007159	1.20683333333333	0.000320095480731273	-0.0195	0.937224459188738	CAGL0K07436g		CAL0134511	Ortholog(s) have DNA binding, tricarboxylate secondary active transmembrane transporter activity	YHM2	-0.545888136750091	0.716125114901892	0.0243639268832418	2.00265837281102	0.0555458248867062	0	0	0	1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
488	CAGL0K07480g	CAGL0K07480g	2.1945	8.06193941734102e-05	-0.385333333333333	0.0932261869404799	0.237333333333333	0.118432380711739	-0.288166666666667	0.191345963391167	-0.880166666666667	0.0050006866896258	CAGL0K07480g	PGM1	CAL0133835	Putative phosphoglucomutase	PGM1	2.50694906896872	-0.57980300056962	0.418889226779438	-0.612680613909183	-2.34599359162414	1	0	0	0	REDOX SIGNALING	METABOLISM	F3	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
489	CAGL0K07546g	CAGL0K07546g	0.406	0.0829165023336609	0.968083333333333	0.00405546913385243	0.948	0.000232542533103332	5.70616666666667	1.84291324275218e-09	-0.691833333333333	0.0184482667921257	CAGL0K07546g	PMU2	CAL0134805	Phosphate starvation inducible acid phosphatase; contains a phosphomutase-like domain; functionally complements a S. cerevisiae pho5 mutant; transcript abundance during phosphate starvation regulated by Pho4p		0.41753035256024	1.19918174487648	2.17489745095207	9.87374993195243	-1.82048244897169	0	0	1	1	UNCLASSIFIED	_	Others	0	0	1	1	0	black	NO	2	red	UP	OFF
490	CAGL0K07590g	CAGL0K07590g	-0.0191666666666667	0.894479152733808	0.0750833333333333	0.733834500000439	-0.801333333333334	0.0450705279520864	-0.740333333333333	0.00441086434869975	0.113166666666667	0.598944505314427	CAGL0K07590g	MYO3	CAL0134555	Putative myosin	MYO3	-0.0791714595316462	0.0253869950334655	-2.14758433162672	-1.40369674222266	0.425728895286132	0	0	-1	0	REGULATION	UNKNOWN	F2	0	0	0	0	0	black	NO	0	black	NO	NO
491	CAGL0K07678g	CAGL0K07678g	4.80316666666667	2.10734483923903e-07	3.72616666666667	1.33373236386286e-07	0.504833333333333	0.0163282784653542	0.635500000000001	0.0160642314713244	-0.7525	0.0139800971866392	CAGL0K07678g		CAL0134665	Protein of unknown function		5.55452914065128	4.82451627600324	1.07986324174123	1.00317319483144	-1.98976214448097	1	1	0	0	UNCLASSIFIED	_	Others	1	1	0	0	2	red	UP	0	black	NO	OFF
492	CAGL0K08184g	CAGL0K08184g	-2.93633333333333	2.75359950520005e-06	-3.06225	7.81493833406516e-07	0.188666666666667	0.0813028001251427	0.636833333333333	0.0173326920501325	0.0808333333333333	0.761264243514547	CAGL0K08184g	CCP1	CAL0134567	Cytochrome C peroxidase		-3.48715727569954	-4.09844883382897	0.298637256456172	1.00550571566686	0.335508398228985	-1	-1	0	0	REDOX SIGNALING	ROS DETOXIFICATION	F3	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
493	CAGL0K08206g	CAGL0K08206g	0.966666666666667	0.00147483935624947	0.107166666666667	0.634790473461819	0.533	0.00178657835329634	1.751	3.03470252912575e-05	-0.663	0.0150872770468031	CAGL0K08206g		CAL0134005	Protein of unknown function		1.07253031174374	0.0675586055868027	1.1494611286749	2.95461843876881	-1.74002808819392	0	0	0	1	TRANSPORT / TRAFFICKING	UNKNOWN	F4	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
494	CAGL0K08338g	CAGL0K08338g	-0.719333333333333	0.00153426667474684	-1.91158333333333	4.01118733199637e-05	0.847166666666667	0.000341120398623481	0.0366666666666664	0.898134022713241	-0.68	0.028032094024109	CAGL0K08338g		CAL0134397	Protein of unknown function		-0.897142573838982	-2.5859667597498	1.92574525216585	-0.0444202253787859	-1.78746360726521	0	-1	0	0	UNCLASSIFIED	_	Others	0	-1	1	0	-1	darkgreen	DOWN	1	firebrick	UP	Type I
495	CAGL0K08536g	CAGL0K08536g	4.114	1.98487267750168e-06	2.64475	3.94321110787059e-06	-0.152166666666667	0.281697823991822	-0.378333333333333	0.131318385877703	-1.24416666666667	0.00168649501507477	CAGL0K08536g	APE1	CAL0134599	Vacuolar aminopeptidase I	APE1	4.74940879843256	3.4030591587288	-0.543538357622872	-0.770417335404793	-3.36167176467985	1	1	0	0	METABOLISM	PROTEIN DEGRADATION	F1	1	1	0	0	2	red	UP	0	black	NO	OFF
496	CAGL0K08668g	CAGL0K08668g	0.748333333333333	0.14406044155869	2.21066666666667	0.00135636385030882	1.4705	0.00428349641657096	0.945916666666667	0.142640530850049	-0.874	0.272580285902048	CAGL0K08668g	MET28	CAL0134269	bZIP domain-containing protein	MET28	0.817461956651473	2.83248274477469	3.46595884466249	1.5462132018288	-2.32878658960808	0	1	1	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	0	1	1	0	1	firebrick	UP	1	firebrick	UP	Type II
497	CAGL0K08756g	CAGL0K08756g	3.7965	2.10734483923903e-07	3.63116666666667	1.77497481641877e-07	-0.925	0.000244725498047899	-0.295333333333333	0.183259094042288	-0.209333333333333	0.327395516922495	CAGL0K08756g	AP5	CAL0134489	bZIP domain-containing protein	YAP5	4.37848878587472	4.69964449410504	-2.45315611922899	-0.625217913399592	-0.474150804742621	1	1	-1	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	1	1	-1	0	2	red	UP	-1	darkgreen	DOWN	Type I
498	CAGL0K09042g	CAGL0K09042g	-1.807	8.82770106720388e-06	-0.773833333333333	0.00305340000861818	-0.0746666666666665	0.521307541683201	-1.154	0.000589289419058212	0.1535	0.518394512825443	CAGL0K09042g		CAL0134267	Ortholog of S. cerevisiae : TMA16, C. albicans SC5314 : C1_09330W_A, C. dubliniensis CD36 : Cd36_08800, C. parapsilosis CDC317 : CPAR2_207530 and C. auris B8441 : B9J08_002306	TMA16	-2.16781134126809	-1.09046286654276	-0.35204121310123	-2.12736133141324	0.538271989553293	-1	0	0	-1	UNCLASSIFIED	_	Others	-1	0	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
499	CAGL0K09372g	CAGL0K09372g	0.645666666666667	0.00800668305544241	0.3455	0.143928509853085	-0.790666666666667	0.00202220959907229	-0.562666666666667	0.0287791688764843	-0.664666666666667	0.0481932358084448	CAGL0K09372g		CAL0134765	Ortholog(s) have DNA-binding transcription repressor activity, RNA polymerase II-specific, RNA polymerase II proximal promoter sequence-specific DNA binding activity	MIG2	0.697521417157705	0.380833426840164	-2.12122773539148	-1.09288834090229	-1.74467862927934	0	0	-1	0	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
500	CAGL0K09702g	CAGL0K09702g	2.0835	1.68738160827095e-06	2.56541666666667	0.00011468042426572	0.0012500000000002	0.991988471011308	0.762	0.0561844981691589	0.344166666666667	0.498320482035462	CAGL0K09702g		CAL0134271	Putative stress-induced alcohol dehydrogenase; gene is upregulated in azole-resistant strain; protein differentially expressed in azole resistant strain	YNL134C	2.37727309607448	3.29878026717873	-0.164456375833257	1.22447110909237	1.07029388972533	1	1	0	0	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	1	1	0	0	2	red	UP	0	black	NO	OFF
501	CAGL0K09724g	CAGL0K09724g	-0.684666666666667	0.0113204314762962	-0.887416666666667	0.000771536807455168	0.108333333333333	0.428671457662495	-1.23533333333333	0.000214015144377093	0.187	0.407524454440661	CAGL0K09724g	FPR1	CAL0134605	Peptidyl-prolyl cis-trans isomerase; expression upregulated in biofilm vs planktonic cell culture	FPR1	-0.856643170893035	-1.23976132156665	0.100139141059547	-2.26964510237417	0.631747865370233	0	0	0	-1	REGULATION	OTHERS	F2	0	0	0	-1	0	black	NO	-1	darkgreen	DOWN	OFF
502	CAGL0K09988g	CAGL0K09988g	0.335333333333333	0.0669400518697505	0.379833333333333	0.0889267604548853	-0.902833333333333	0.000735444854845628	-0.277666666666667	0.280762838783014	0.131833333333333	0.657657708413002	CAGL0K09988g		CAL0134729	Ortholog(s) have role in vesicle-mediated transport and integral component of Golgi membrane localization	TVP23	0.33497387732427	0.425962526964775	-2.39838381767764	-0.594312012330211	0.477814955442834	0	0	-1	0	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
503	CAGL0K10340g	CAGL0K10340g	0.0585000000000002	0.80605562225933	0.320333333333333	0.112229862109202	1.14866666666667	0.000692421753198618	0.148666666666667	0.604799344963028	-0.972333333333334	0.0076443427373587	CAGL0K10340g	ADE2	CAL0134467	Putative phosphoribosylaminoimidazole carboxylase; aminoimidazole ribonucleotide (AIR) carboxylase	ADE2	0.0115627797607175	0.347753358302222	2.67073091762746	0.151511524796908	-2.60316851364786	0	0	1	0	METABOLISM	NUCLEIC ACID METABOLISM	F1	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
504	CAGL0K10362g	CAGL0K10362g	-2.75233333333333	7.83451562282409e-06	-0.970166666666666	0.000624383388014011	-0.43	0.0227401734515199	-0.765666666666667	0.00577204949780466	1.08933333333333	0.00277045409847692	CAGL0K10362g		CAL0134693	Ortholog(s) have L-ornithine transmembrane transporter activity, role in arginine biosynthetic process, mitochondrial L-ornithine transmembrane transport and mitochondrial envelope localization	ORT1	-3.2721989062172	-1.34853121579902	-1.23004532518755	-1.44801463809573	3.14955080901657	-1	0	0	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	-1	0	0	0	-1	darkgreen	DOWN	0	black	NO	OFF
505	CAGL0K10428g	CAGL0K10428g	0.487833333333333	0.00191541188708133	1.83641666666667	6.64409201516412e-06	0.162666666666667	0.231978846298203	0.283166666666666	0.156683408521312	0.1025	0.61590148509426	CAGL0K10428g		CAL0133855	Ortholog(s) have enzyme inhibitor activity and role in negative regulation of glycogen catabolic process	IGD1	0.513132308552838	2.34055364608628	0.234393053132784	0.386804564070397	0.395965432339444	0	1	0	0	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	0	1	0	0	1	firebrick	UP	0	black	NO	OFF
506	CAGL0K10736g	CAGL0K10736g	2.07416666666667	9.62325645049212e-06	1.63316666666667	1.64876847049604e-05	0.210916666666667	0.128837174446391	-0.185166666666667	0.518719544304097	-0.52	0.0204159473006941	CAGL0K10736g	CYB2	CAL0134171	Ortholog(s) have L-lactate dehydrogenase (cytochrome) activity and mitochondrial intermembrane space, mitochondrion localization	CYB2	2.36636941066596	2.07339375481462	0.353615468915611	-0.432493379372608	-1.34101166306489	1	1	0	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	1	1	0	0	2	red	UP	0	black	NO	OFF
507	CAGL0K10780g	CAGL0K10780g	-0.988166666666667	0.000655705677725134	-1.58408333333333	2.51906237318378e-05	-0.5225	0.00400080830538601	-0.158333333333333	0.505277973813978	-0.0451666666666667	0.86319435789739	CAGL0K10780g		CAL0133879	Ortholog(s) have IMP dehydrogenase activity	IMD4	-1.21120765533809	-2.1554877221534	-1.45860643316499	-0.385551397559681	-0.0160725078287606	0	-1	0	0	REDOX SIGNALING	METABOLISM	F3	0	-1	0	0	-1	darkgreen	DOWN	0	black	NO	OFF
508	CAGL0K10824g	CAGL0K10824g	1.4775	0.000282821376379844	0.392666666666666	0.0465937279543519	-0.3275	0.113499278889381	-1.25633333333333	0.00012288836638592	-0.909166666666667	0.00196158590862351	CAGL0K10824g		CAL0134687	Ortholog of S. cerevisiae : YLR149C, C. albicans SC5314 : C7_03280C_A, C. dubliniensis CD36 : Cd36_72930, C. parapsilosis CDC317 : CPAR2_704080 and C. auris B8441 : B9J08_004261	YLR149C	1.66931237919244	0.442831171186109	-0.976774908239571	-2.30638230553211	-2.42691300651044	0	0	0	-1	UNCLASSIFIED	_	Others	1	0	0	-1	1	firebrick	UP	-1	darkgreen	DOWN	Type I
509	CAGL0K10868g	CAGL0K10868g	-1.5415	0.000234581840052182	-2.69383333333333	3.94321110787059e-06	-1.61316666666667	4.05970963551743e-05	-1.40333333333333	0.00104341225340936	-0.286666666666667	0.360764930106926	CAGL0K10868g	CTA1	CAL0134111	Putative catalase A; gene is downregulated in azole-resistant strain; regulated by oxidative stress and glucose starvation; protein abundance increased in ace2 mutant cells		-1.85764043312917	-3.61418730069571	-4.15356839821793	-2.56354272763771	-0.689935911106106	0	-1	-1	-1	REDOX SIGNALING	ROS DETOXIFICATION	F3	-1	-1	-1	-1	-2	chartreuse	DOWN	-2	chartreuse	DOWN	Type II
510	CAGL0K11231g	CAGL0K11231g	-0.665666666666667	0.00073717497593066	-0.64775	0.0070698800490504	-0.806666666666667	0.000294045378201979	-0.206	0.53566622022618	0.258	0.208697572520714	CAGL0K11231g	MNN10	CAL0133965	Ortholog(s) have alpha-1,6-mannosyltransferase activity, role in cell wall mannoprotein biosynthetic process, division septum assembly, protein N-linked glycosylation and alpha-1,6-mannosyltransferase complex localization	MNN10	-0.834446382739967	-0.924733913900681	-2.16076262974434	-0.468939017426122	0.829860915609121	0	0	-1	0	MEMBRANE / CELL WALL	_	Others	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
511	CAGL0K11616g	CAGL0K11616g	-0.8915	0.0254614749701775	2.28683333333333	1.11809283540979e-05	-0.917333333333333	0.00048070241533739	1.00233333333333	0.0022000888856124	0.720166666666667	0.0211029568734286	CAGL0K11616g		CAL0134747	Putative mitochondrial inner membrane transporter; gene is upregulated in azole-resistant strain	OAC1	-1.09827662789265	2.93259924359482	-2.43421231568492	1.64490798967772	2.11945595859606	0	1	-1	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	0	1	-1	1	1	firebrick	UP	0	white	SWITCH	SWITCH
512	CAGL0K11858g	CAGL0K11858g	1.86666666666667	1.29143527112642e-05	0.813833333333333	0.00402703015221279	0.312166666666667	0.0449513188640999	0.728833333333333	0.0139552862560955	-0.269833333333333	0.319694171929229	CAGL0K11858g		CAL0134835	Putative flavodoxin	PST2	2.1239571189943	0.996429404268099	0.60379722224227	1.16644965331118	-0.642965446143365	1	0	0	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
513	CAGL0K12100g	CAGL0K12100g	-2.2945	2.0035630805115e-05	-2.90283333333333	2.1912466802908e-06	-0.509166666666667	0.11694982508731	-0.823166666666667	0.0152458146054589	-1.26516666666667	0.0033097013983082	CAGL0K12100g		CAL0133797	Putative coproporphyrinogen III oxidase; protein differentially expressed in azole resistant strain	HEM13	-2.73733419519548	-3.88890522087174	-1.42566068787094	-1.54860459912343	-3.42026858235614	-1	-1	0	0	REDOX SIGNALING	OXYGEN DEPENDENT ENZYME	F3	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
514	CAGL0K12254g	CAGL0K12254g	1.79466666666667	0.000395201095177223	2.21316666666667	7.15318059698317e-06	0.0251666666666668	0.876009290939153	0.199333333333333	0.397082265916428	-0.00750000000000006	0.985244448846856	CAGL0K12254g		CAL0134891	Ortholog(s) have role in negative regulation of gluconeogenesis, proteasome-mediated ubiquitin-dependent protein catabolic process, protein catabolic process in the vacuole, protein targeting to vacuole	VID24	2.03984297441426	2.83576884429833	-0.105359945212063	0.240147316543055	0.0890297207017295	1	1	0	0	REGULATION	PROTEIN DEGRADATION	F2	1	1	0	0	2	red	UP	0	black	NO	OFF
515	CAGL0K12518g	CAGL0K12518g	0.3805	0.0427863132894495	0.419	0.118042922581916	0.887833333333334	0.000196405869369792	0.747666666666666	0.0132286969671056	-0.0870000000000002	0.758016756040693	CAGL0K12518g		CAL0133819	Ortholog(s) have alanine-glyoxylate transaminase activity, role in glycine biosynthetic process, by transamination of glyoxylate and fungal biofilm matrix localization	AGX1	0.387739926354807	0.477444752835082	2.02622977531269	1.19939651011156	-0.132801089072801	0	0	1	0	METABOLISM	AMINO ACID METABOLISM	F1	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
516	CAGL0K12980g	CAGL0K12980g	0.125166666666667	0.598175548198159	0.84925	0.00132535186590176	-0.965166666666667	0.000204223842508851	0.897333333333334	0.00215843363215674	0.680166666666667	0.0145382718653777	CAGL0K12980g	BMT7	CAL0134123	Beta mannosyltransferase		0.0894462469644627	1.04298248085295	-2.55240517692731	1.461221973888	2.00784297254599	0	0	-1	0	UNCLASSIFIED	_	Others	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
517	CAGL0L00429g	CAGL0L00429g	1.092	0.00798587728924461	1.76025	2.57243247247232e-05	1.08233333333333	0.00645270122765565	1.26316666666667	0.000234419309434867	-0.907666666666667	0.0500098503100123	CAGL0L00429g		CAL0135514	Ortholog(s) have glycine dehydrogenase (decarboxylating) activity and role in glycine decarboxylation via glycine cleavage system, one-carbon metabolic process	GCV2	1.21895123008678	2.24043714726615	2.50682583478958	2.10120737810772	-2.42272751953356	0	1	1	1	REDOX SIGNALING	OTHERS	F3	0	1	1	1	1	firebrick	UP	2	red	UP	Type II
518	CAGL0L00473g	CAGL0L00473g	1.877	9.38333433503282e-05	1.33058333333333	6.99833421781655e-05	0.605166666666667	0.00110504790025432	0.423	0.0570195964965208	-0.818	0.00370181718922234	CAGL0L00473g		CAL0135676	Ortholog of S. cerevisiae : YMR187C and Saccharomyces cerevisiae S288C : YMR187C	YMR187C	2.13602905641088	1.6756661758038	1.32777997507892	0.631427686685587	-2.17252840913797	1	0	0	0	UNCLASSIFIED	_	Others	1	1	0	0	2	red	UP	0	black	NO	OFF
519	CAGL0L00649g	CAGL0L00649g	1.61366666666667	0.000122017981515451	0.911166666666667	0.0019382819453223	1.47966666666667	2.86487243244867e-05	0.240833333333333	0.306884421732929	-0.416666666666667	0.0600559544928136	CAGL0L00649g		CAL0136172	Acetyl-coenzyme A synthetase	ACS1	1.82838936095609	1.12436821238835	3.48860904455214	0.312747027545656	-1.05267811576886	0	0	1	0	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	1	0	1	0	1	firebrick	UP	1	firebrick	UP	Type II
520	CAGL0L00759g	CAGL0L00759g	-1.06583333333333	0.0100389028085263	-1.24516666666667	7.39756715983279e-05	0.762333333333333	0.00558850977880819	2.159	2.92965545728544e-05	-0.0731666666666666	0.838343362734394	CAGL0L00759g	HIS1	CAL0135092	ATP phosphoribosyltransferase; protein abundance increased in ace2 mutant cells		-1.30194189463045	-1.71000216339906	1.71612794773249	3.66836981440884	-0.0942015980638148	0	0	0	1	METABOLISM	AMINO ACID METABOLISM	F1	0	-1	1	1	-1	darkgreen	DOWN	2	red	UP	Type I
521	CAGL0L00803g	CAGL0L00803g	1.81366666666667	0.000183464846099034	0.361416666666667	0.0865620351351927	-0.208166666666667	0.340871575144907	-0.478666666666667	0.0520416237492994	-1.047	0.00698517613025627	CAGL0L00803g		CAL0136078	Ortholog(s) have role in regulation of glycogen biosynthetic process	PIG2	2.06203976256732	0.401754927140651	-0.681910487857863	-0.94593952827052	-2.81151275427467	1	0	0	0	REGULATION	OTHERS	F2	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
522	CAGL0L00957g	CAGL0L00957g	1.77566666666667	2.46684647460663e-05	0.0825	0.697612042826467	0.25	0.0607517597465427	0.203666666666667	0.334485402156885	-0.868833333333333	0.0029667198386455	CAGL0L00957g		CAL0135250	Protein of unknown function		2.01764618626119	0.0351357569535877	0.450187684808782	0.247728009258187	-2.31436991224328	1	0	0	0	UNCLASSIFIED	_	Others	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
523	CAGL0L00979g	CAGL0L00979g	-1.12966666666667	0.000666519612078352	-1.48475	6.55292482667671e-05	-0.0203333333333334	0.89356023478368	0.00666666666666677	0.978220318764336	0.111833333333333	0.653378757609158	CAGL0L00979g		CAL0135326	Ortholog(s) have role in endoplasmic reticulum to Golgi vesicle-mediated transport	TED1	-1.37651531447804	-2.02492003441424	-0.217787301027994	-0.0969019441758461	0.422008462417796	0	-1	0	0	METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	0	-1	0	0	-1	darkgreen	DOWN	0	black	NO	OFF
