C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0K05753g		Ortholog(s) have L-proline transmembrane transporter activity, amino acid transmembrane transporter activity and role in amino acid transport, transmembrane transport	-0.79	3.332e-02	0.41	1.127e-01	-0.238	3.098e-01	1.31	5.373e-04	-0.98	0.466	-0.756	2.183	0	0	0	1	GNP1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0K05753g	OFF	0	0	0	UP
CAGL0K05813g		Ortholog(s) have disulfide oxidoreductase activity, glutathione disulfide oxidoreductase activity, glutathione peroxidase activity, glutathione transferase activity	2.406	3.908e-06	1.628	3.957e-05	0.566	3.287e-03	0.12	7.238e-01	2.754	2.067	1.23	0.102	1	1	0	0	GRX2	REDOX SIGNALING	THIOL REDOX	F3	CAGL0K05813g	OFF	UP	UP	0	0
CAGL0K06061g		Ortholog(s) have structural constituent of ribosome activity	-1.625	4.087e-04	-1.239	8.461e-05	-0.142	3.793e-01	-1.201	2.717e-04	-1.956	-1.702	-0.517	-2.209	0	0	0	-1	RPS28B	REGULATION	TRANSLATION	F2	CAGL0K06061g	Type II	DOWN	DOWN	0	DOWN
CAGL0K06105g		Ortholog of S. cerevisiae : BOP2 and Saccharomyces cerevisiae S288C : YLR267W	1.324	3.206e-04	0.925	1.291e-03	2.254	2.473e-06	1.668	2.930e-05	1.49	1.143	5.402	2.809	0	0	1	1	BOP2	UNCLASSIFIED	_	Others	CAGL0K06105g	OFF	0	0	UP	UP
CAGL0K06259g	TSA1	Thiol-specific antioxidant protein; predicted thioredoxin peroxidase involved in oxidative stress response; protein abundance decreased in ace2 mutant cells	0.117	7.789e-01	1.8	2.007e-03	-1.131	4.559e-04	-2.703	1.397e-04	0.08	2.292	-2.961	-4.837	0	1	-1	-1	TSA2	REDOX SIGNALING	THIOL REDOX	F3	CAGL0K06259g	Type I	0	UP	DOWN	DOWN
CAGL0K06567g		Ortholog(s) have preribosome, large subunit precursor localization	-1.765	3.528e-05	-1.546	3.119e-05	-0.032	8.215e-01	-1.308	2.332e-04	-2.119	-2.105	-0.247	-2.396	-1	-1	0	-1	RPL27B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0K06567g	Type II	DOWN	DOWN	0	DOWN
CAGL0K06633g		Ortholog(s) have role in attachment of spindle microtubules to kinetochore, protein localization to kinetochore and COMA complex, kinetochore localization	-0.301	7.070e-02	-0.512	2.029e-02	-0.864	2.853e-04	-0.811	4.388e-03	-0.408	-0.746	-2.303	-1.526	0	0	-1	0	AME1	UNCLASSIFIED	_	Others	CAGL0K06633g	OFF	0	0	DOWN	DOWN
CAGL0K06677g	MET8	Putative bifunctional dehydrogenase and ferrochelatase; gene is upregulated in azole-resistant strain	0.666	9.674e-03	1.782	2.339e-05	0.914	6.059e-04	1.279	2.464e-04	0.721	2.268	2.09	2.129	0	1	1	1	MET8	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0K06677g	Type II	0	UP	UP	UP
CAGL0K07111g		Ortholog(s) have microtubule binding, microtubule plus-end binding activity	-0.066	6.418e-01	0.059	7.964e-01	-0.221	9.235e-02	1.516	2.420e-03	-0.134	0.005	-0.713	2.543	0	0	0	1	DAD3	REGULATION	OTHERS	F2	CAGL0K07111g	OFF	0	0	0	UP
CAGL0K07183g		Protein of unknown function	0.353	3.941e-02	0.914	1.500e-02	0.9	2.160e-04	2.525	7.678e-04	0.356	1.127	2.056	4.308	0	0	1	1		UNCLASSIFIED	_	Others	CAGL0K07183g	OFF	0	0	UP	UP
CAGL0K07205g		Protein of unknown function	-1.763	2.738e-04	-0.287	2.791e-01	0.549	4.476e-02	-0.956	2.549e-03	-2.116	-0.451	1.189	-1.781	-1	0	0	0		UNCLASSIFIED	_	Others	CAGL0K07205g	Type II	DOWN	0	0	DOWN
CAGL0K07436g		Ortholog(s) have DNA binding, tricarboxylate secondary active transmembrane transporter activity	-0.419	1.369e-02	0.601	7.580e-03	0.078	4.735e-01	1.207	3.201e-04	-0.546	0.716	0.024	2.003	0	0	0	1	YHM2	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0K07436g	OFF	0	0	0	UP
CAGL0K07480g	PGM1	Putative phosphoglucomutase	2.195	8.062e-05	-0.385	9.323e-02	0.237	1.184e-01	-0.288	1.913e-01	2.507	-0.58	0.419	-0.613	1	0	0	0	PGM1	REDOX SIGNALING	METABOLISM	F3	CAGL0K07480g	OFF	UP	0	0	0
CAGL0K07546g	PMU2	Phosphate starvation inducible acid phosphatase; contains a phosphomutase-like domain; functionally complements a S. cerevisiae pho5 mutant; transcript abundance during phosphate starvation regulated by Pho4p	0.406	8.292e-02	0.968	4.055e-03	0.948	2.325e-04	5.706	1.843e-09	0.418	1.199	2.175	9.874	0	0	1	1		UNCLASSIFIED	_	Others	CAGL0K07546g	OFF	0	0	UP	UP
CAGL0K07590g	MYO3	Putative myosin	-0.019	8.945e-01	0.075	7.338e-01	-0.801	4.507e-02	-0.74	4.411e-03	-0.079	0.025	-2.148	-1.404	0	0	-1	0	MYO3	REGULATION	UNKNOWN	F2	CAGL0K07590g	NO	0	0	0	0
CAGL0K07678g		Protein of unknown function	4.803	2.107e-07	3.726	1.334e-07	0.505	1.633e-02	0.636	1.606e-02	5.555	4.825	1.08	1.003	1	1	0	0		UNCLASSIFIED	_	Others	CAGL0K07678g	OFF	UP	UP	0	0
CAGL0K08184g	CCP1	Cytochrome C peroxidase	-2.936	2.754e-06	-3.062	7.815e-07	0.189	8.130e-02	0.637	1.733e-02	-3.487	-4.098	0.299	1.006	-1	-1	0	0		REDOX SIGNALING	ROS DETOXIFICATION	F3	CAGL0K08184g	OFF	DOWN	DOWN	0	0
CAGL0K08206g		Protein of unknown function	0.967	1.475e-03	0.107	6.348e-01	0.533	1.787e-03	1.751	3.035e-05	1.073	0.068	1.149	2.955	0	0	0	1		TRANSPORT / TRAFFICKING	UNKNOWN	F4	CAGL0K08206g	OFF	0	0	0	UP
CAGL0K08338g		Protein of unknown function	-0.719	1.534e-03	-1.912	4.011e-05	0.847	3.411e-04	0.037	8.981e-01	-0.897	-2.586	1.926	-0.044	0	-1	0	0		UNCLASSIFIED	_	Others	CAGL0K08338g	Type I	0	DOWN	UP	0
CAGL0K08536g	APE1	Vacuolar aminopeptidase I	4.114	1.985e-06	2.645	3.943e-06	-0.152	2.817e-01	-0.378	1.313e-01	4.749	3.403	-0.544	-0.77	1	1	0	0	APE1	METABOLISM	PROTEIN DEGRADATION	F1	CAGL0K08536g	OFF	UP	UP	0	0
CAGL0K08668g	MET28	bZIP domain-containing protein	0.748	1.441e-01	2.211	1.356e-03	1.47	4.283e-03	0.946	1.426e-01	0.817	2.832	3.466	1.546	0	1	1	0	MET28	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0K08668g	Type II	0	UP	UP	0
CAGL0K08756g	AP5	bZIP domain-containing protein	3.797	2.107e-07	3.631	1.775e-07	-0.925	2.447e-04	-0.295	1.833e-01	4.378	4.7	-2.453	-0.625	1	1	-1	0	YAP5	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0K08756g	Type I	UP	UP	DOWN	0
CAGL0K09042g		Ortholog of S. cerevisiae : TMA16, C. albicans SC5314 : C1_09330W_A, C. dubliniensis CD36 : Cd36_08800, C. parapsilosis CDC317 : CPAR2_207530 and C. auris B8441 : B9J08_002306	-1.807	8.828e-06	-0.774	3.053e-03	-0.075	5.213e-01	-1.154	5.893e-04	-2.168	-1.09	-0.352	-2.127	-1	0	0	-1	TMA16	UNCLASSIFIED	_	Others	CAGL0K09042g	Type II	DOWN	0	0	DOWN
CAGL0K09372g		Ortholog(s) have DNA-binding transcription repressor activity, RNA polymerase II-specific, RNA polymerase II proximal promoter sequence-specific DNA binding activity	0.646	8.007e-03	0.345	1.439e-01	-0.791	2.022e-03	-0.563	2.878e-02	0.698	0.381	-2.121	-1.093	0	0	-1	0	MIG2	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0K09372g	OFF	0	0	DOWN	0
CAGL0K09702g		Putative stress-induced alcohol dehydrogenase; gene is upregulated in azole-resistant strain; protein differentially expressed in azole resistant strain	2.084	1.687e-06	2.565	1.147e-04	0.001	9.920e-01	0.762	5.618e-02	2.377	3.299	-0.164	1.224	1	1	0	0	YNL134C	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0K09702g	OFF	UP	UP	0	0
CAGL0K09724g	FPR1	Peptidyl-prolyl cis-trans isomerase; expression upregulated in biofilm vs planktonic cell culture	-0.685	1.132e-02	-0.887	7.715e-04	0.108	4.287e-01	-1.235	2.140e-04	-0.857	-1.24	0.1	-2.27	0	0	0	-1	FPR1	REGULATION	OTHERS	F2	CAGL0K09724g	OFF	0	0	0	DOWN
CAGL0K09988g		Ortholog(s) have role in vesicle-mediated transport and integral component of Golgi membrane localization	0.335	6.694e-02	0.38	8.893e-02	-0.903	7.354e-04	-0.278	2.808e-01	0.335	0.426	-2.398	-0.594	0	0	-1	0	TVP23	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0K09988g	OFF	0	0	DOWN	0
CAGL0K10340g	ADE2	Putative phosphoribosylaminoimidazole carboxylase; aminoimidazole ribonucleotide (AIR) carboxylase	0.059	8.061e-01	0.32	1.122e-01	1.149	6.924e-04	0.149	6.048e-01	0.012	0.348	2.671	0.152	0	0	1	0	ADE2	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0K10340g	OFF	0	0	UP	0
CAGL0K10362g		Ortholog(s) have L-ornithine transmembrane transporter activity, role in arginine biosynthetic process, mitochondrial L-ornithine transmembrane transport and mitochondrial envelope localization	-2.752	7.835e-06	-0.97	6.244e-04	-0.43	2.274e-02	-0.766	5.772e-03	-3.272	-1.349	-1.23	-1.448	-1	0	0	0	ORT1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0K10362g	OFF	DOWN	0	0	0
CAGL0K10428g		Ortholog(s) have enzyme inhibitor activity and role in negative regulation of glycogen catabolic process	0.488	1.915e-03	1.836	6.644e-06	0.163	2.320e-01	0.283	1.567e-01	0.513	2.341	0.234	0.387	0	1	0	0	IGD1	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0K10428g	OFF	0	UP	0	0
CAGL0K10736g	CYB2	Ortholog(s) have L-lactate dehydrogenase (cytochrome) activity and mitochondrial intermembrane space, mitochondrion localization	2.074	9.623e-06	1.633	1.649e-05	0.211	1.288e-01	-0.185	5.187e-01	2.366	2.073	0.354	-0.432	1	1	0	0	CYB2	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0K10736g	OFF	UP	UP	0	0
CAGL0K10780g		Ortholog(s) have IMP dehydrogenase activity	-0.988	6.557e-04	-1.584	2.519e-05	-0.523	4.001e-03	-0.158	5.053e-01	-1.211	-2.155	-1.459	-0.386	0	-1	0	0	IMD4	REDOX SIGNALING	METABOLISM	F3	CAGL0K10780g	OFF	0	DOWN	0	0
CAGL0K10824g		Ortholog of S. cerevisiae : YLR149C, C. albicans SC5314 : C7_03280C_A, C. dubliniensis CD36 : Cd36_72930, C. parapsilosis CDC317 : CPAR2_704080 and C. auris B8441 : B9J08_004261	1.478	2.828e-04	0.393	4.659e-02	-0.328	1.135e-01	-1.256	1.229e-04	1.669	0.443	-0.977	-2.306	0	0	0	-1	YLR149C	UNCLASSIFIED	_	Others	CAGL0K10824g	Type I	UP	0	0	DOWN
CAGL0K10868g	CTA1	Putative catalase A; gene is downregulated in azole-resistant strain; regulated by oxidative stress and glucose starvation; protein abundance increased in ace2 mutant cells	-1.542	2.346e-04	-2.694	3.943e-06	-1.613	4.060e-05	-1.403	1.043e-03	-1.858	-3.614	-4.154	-2.564	0	-1	-1	-1		REDOX SIGNALING	ROS DETOXIFICATION	F3	CAGL0K10868g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0K11231g	MNN10	Ortholog(s) have alpha-1,6-mannosyltransferase activity, role in cell wall mannoprotein biosynthetic process, division septum assembly, protein N-linked glycosylation and alpha-1,6-mannosyltransferase complex localization	-0.666	7.372e-04	-0.648	7.070e-03	-0.807	2.940e-04	-0.206	5.357e-01	-0.834	-0.925	-2.161	-0.469	0	0	-1	0	MNN10	MEMBRANE / CELL WALL	_	Others	CAGL0K11231g	OFF	0	0	DOWN	0
CAGL0K11616g		Putative mitochondrial inner membrane transporter; gene is upregulated in azole-resistant strain	-0.892	2.546e-02	2.287	1.118e-05	-0.917	4.807e-04	1.002	2.200e-03	-1.098	2.933	-2.434	1.645	0	1	-1	0	OAC1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0K11616g	SWITCH	0	UP	DOWN	UP
CAGL0K11858g		Putative flavodoxin	1.867	1.291e-05	0.814	4.027e-03	0.312	4.495e-02	0.729	1.396e-02	2.124	0.996	0.604	1.166	1	0	0	0	PST2	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0K11858g	OFF	UP	0	0	0
CAGL0K12100g		Putative coproporphyrinogen III oxidase; protein differentially expressed in azole resistant strain	-2.295	2.004e-05	-2.903	2.191e-06	-0.509	1.169e-01	-0.823	1.525e-02	-2.737	-3.889	-1.426	-1.549	-1	-1	0	0	HEM13	REDOX SIGNALING	OXYGEN DEPENDENT ENZYME	F3	CAGL0K12100g	OFF	DOWN	DOWN	0	0
CAGL0K12254g		Ortholog(s) have role in negative regulation of gluconeogenesis, proteasome-mediated ubiquitin-dependent protein catabolic process, protein catabolic process in the vacuole, protein targeting to vacuole	1.795	3.952e-04	2.213	7.153e-06	0.025	8.760e-01	0.199	3.971e-01	2.04	2.836	-0.105	0.24	1	1	0	0	VID24	REGULATION	PROTEIN DEGRADATION	F2	CAGL0K12254g	OFF	UP	UP	0	0
CAGL0K12518g		Ortholog(s) have alanine-glyoxylate transaminase activity, role in glycine biosynthetic process, by transamination of glyoxylate and fungal biofilm matrix localization	0.38	4.279e-02	0.419	1.180e-01	0.888	1.964e-04	0.748	1.323e-02	0.388	0.477	2.026	1.199	0	0	1	0	AGX1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0K12518g	OFF	0	0	UP	0
CAGL0K12980g	BMT7	Beta mannosyltransferase	0.125	5.982e-01	0.849	1.325e-03	-0.965	2.042e-04	0.897	2.158e-03	0.089	1.043	-2.552	1.461	0	0	-1	0		UNCLASSIFIED	_	Others	CAGL0K12980g	OFF	0	0	DOWN	0
CAGL0L00429g		Ortholog(s) have glycine dehydrogenase (decarboxylating) activity and role in glycine decarboxylation via glycine cleavage system, one-carbon metabolic process	1.092	7.986e-03	1.76	2.572e-05	1.082	6.453e-03	1.263	2.344e-04	1.219	2.24	2.507	2.101	0	1	1	1	GCV2	REDOX SIGNALING	OTHERS	F3	CAGL0L00429g	Type II	0	UP	UP	UP
CAGL0L00473g		Ortholog of S. cerevisiae : YMR187C and Saccharomyces cerevisiae S288C : YMR187C	1.877	9.383e-05	1.331	6.998e-05	0.605	1.105e-03	0.423	5.702e-02	2.136	1.676	1.328	0.631	1	0	0	0	YMR187C	UNCLASSIFIED	_	Others	CAGL0L00473g	OFF	UP	UP	0	0
CAGL0L00649g		Acetyl-coenzyme A synthetase	1.614	1.220e-04	0.911	1.938e-03	1.48	2.865e-05	0.241	3.069e-01	1.828	1.124	3.489	0.313	0	0	1	0	ACS1	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0L00649g	Type II	UP	0	UP	0
CAGL0L00759g	HIS1	ATP phosphoribosyltransferase; protein abundance increased in ace2 mutant cells	-1.066	1.004e-02	-1.245	7.398e-05	0.762	5.589e-03	2.159	2.930e-05	-1.302	-1.71	1.716	3.668	0	0	0	1		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0L00759g	Type I	0	DOWN	UP	UP
CAGL0L00803g		Ortholog(s) have role in regulation of glycogen biosynthetic process	1.814	1.835e-04	0.361	8.656e-02	-0.208	3.409e-01	-0.479	5.204e-02	2.062	0.402	-0.682	-0.946	1	0	0	0	PIG2	REGULATION	OTHERS	F2	CAGL0L00803g	OFF	UP	0	0	0
CAGL0L00957g		Protein of unknown function	1.776	2.467e-05	0.083	6.976e-01	0.25	6.075e-02	0.204	3.345e-01	2.018	0.035	0.45	0.248	1	0	0	0		UNCLASSIFIED	_	Others	CAGL0L00957g	OFF	UP	0	0	0
CAGL0L00979g		Ortholog(s) have role in endoplasmic reticulum to Golgi vesicle-mediated transport	-1.13	6.665e-04	-1.485	6.553e-05	-0.02	8.936e-01	0.007	9.782e-01	-1.377	-2.025	-0.218	-0.097	0	-1	0	0	TED1	METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0L00979g	OFF	0	DOWN	0	0
CAGL0L01089g	GLT1	Ortholog(s) have glutamate synthase (NADH) activity and role in L-glutamate biosynthetic process, ammonia assimilation cycle, invasive filamentous growth	-1.896	3.528e-05	-1.461	9.250e-05	0.609	7.783e-04	0.513	2.409e-02	-2.272	-1.993	1.338	0.789	-1	0	0	0	GLT1	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0L01089g	OFF	DOWN	DOWN	0	0
CAGL0L01177g	FRDS1	Putative soluble fumarate reductase	1.946	1.691e-05	1.654	7.010e-05	-0.337	3.992e-02	-0.472	6.867e-02	2.217	2.1	-1.001	-0.935	1	1	0	0	FRD1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L01177g	OFF	UP	UP	0	0
CAGL0L01551g		Ortholog(s) have role in ascospore formation, cellular response to biotic stimulus, cellular response to chemical stimulus, cellular response to glucose starvation and cellular response to neutral pH, more	-0.683	3.845e-03	-1.905	1.260e-05	-1.081	7.216e-05	-1.11	4.665e-04	-0.855	-2.577	-2.838	-2.05	0	-1	-1	-1	SUR7	MEMBRANE / CELL WALL	_	Others	CAGL0L01551g	Type II	0	DOWN	DOWN	DOWN
CAGL0L01771g		Ortholog(s) have DNA-binding transcription factor activity, role in positive regulation of pseudohyphal growth, positive regulation of transcription by RNA polymerase II and nucleus localization	1.47	4.194e-05	1.22	1.284e-04	-1.027	6.791e-05	-0.737	4.548e-03	1.661	1.53	-2.706	-1.398	0	0	-1	0	PHD1	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0L01771g	Type I	UP	UP	DOWN	0
CAGL0L02079g		Ortholog(s) have tricarboxylate secondary active transmembrane transporter activity, role in mitochondrial citrate transmembrane transport, transmembrane transport and plasma membrane localization	-1.709	3.033e-04	-1.208	4.448e-04	-0.304	2.316e-01	0.211	4.030e-01	-2.054	-1.661	-0.917	0.26	-1	0	0	0	CTP1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0L02079g	OFF	DOWN	DOWN	0	0
CAGL0L02167g		Ortholog(s) have 3-hydroxyacyl-CoA dehydrogenase activity, enoyl-CoA hydratase activity and role in fatty acid beta-oxidation, fatty acid catabolic process, glyoxylate cycle, pathogenesis, very long-chain fatty acid catabolic process	1.035	7.258e-04	1.204	8.808e-04	2.262	9.589e-05	1.245	3.853e-04	1.153	1.509	5.423	2.069	0	0	1	1	FOX2	REDOX SIGNALING	PEROXISOME	F3	CAGL0L02167g	Type II	0	UP	UP	UP
CAGL0L02321g		Ortholog(s) have adenylylsulfate kinase activity and role in sulfate assimilation, sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin), sulfur amino acid metabolic process	-0.264	1.299e-01	0.739	8.774e-02	0.099	5.288e-01	1.847	7.287e-04	-0.365	0.898	0.078	3.122	0	0	0	1	MET14	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0L02321g	OFF	0	0	0	UP
CAGL0L02937g	HIS3	Putative imidazoleglycerol-phosphate dehydratase	-2.319	1.639e-04	-1.512	4.269e-04	0.189	4.208e-01	0.123	6.830e-01	-2.766	-2.061	0.299	0.106	-1	-1	0	0	HIS3	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0L02937g	OFF	DOWN	DOWN	0	0
CAGL0L03135g		Putative phospholipase D; gene is upregulated in azole-resistant strain	1.916	1.289e-05	1.602	1.398e-05	0.364	8.229e-03	0.286	1.483e-01	2.182	2.032	0.731	0.392	1	1	0	0	SPO14	REGULATION	OTHERS	F2	CAGL0L03135g	OFF	UP	UP	0	0
CAGL0L03267g	GAP1	Ortholog(s) have L-proline transmembrane transporter activity, amino acid transmembrane transporter activity, beta-alanine transmembrane transporter activity, polyamine transmembrane transporter activity	1.389	8.008e-05	1.203	3.118e-04	1.352	3.381e-05	0.687	1.187e-02	1.566	1.509	3.173	1.094	0	0	1	0	GAP1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0L03267g	Type II	UP	UP	UP	0
CAGL0L03377g		Ortholog(s) have DNA-binding transcription activator activity, RNA polymerase II-specific, RNA polymerase II proximal promoter sequence-specific DNA binding activity	0.282	1.498e-01	-0.196	3.805e-01	1.027	1.445e-04	0.694	7.588e-03	0.273	-0.331	2.369	1.105	0	0	1	0	SIP4	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0L03377g	OFF	0	0	UP	0
CAGL0L03696g		Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	0.386	2.185e-01	0.204	4.362e-01	-0.568	8.454e-03	-1.234	8.111e-04	0.394	0.195	-1.57	-2.268	0	0	0	-1	ECM3	MEMBRANE / CELL WALL	_	Others	CAGL0L03696g	OFF	0	0	DOWN	DOWN
CAGL0L03806g		Ortholog(s) have rRNA binding activity and role in actomyosin contractile ring assembly, maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), ribosomal large subunit biogenesis	-1.707	3.789e-05	-0.826	2.703e-03	-0.232	1.654e-01	-0.742	5.833e-03	-2.051	-1.159	-0.741	-1.407	-1	0	0	0	NOP15	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L03806g	OFF	DOWN	0	0	0
CAGL0L03828g		Ortholog(s) have electron transfer activity, role in ergosterol biosynthetic process, sterol biosynthetic process and endoplasmic reticulum membrane localization	-1.772	3.811e-03	-2.282	5.829e-06	-1.506	3.381e-05	-2.718	1.899e-06	-2.127	-3.073	-3.889	-4.863	-1	-1	-1	-1	CYB5	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0L03828g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0L03846g		Ortholog(s) have RNA helicase activity, RNA-dependent ATPase activity	-2.609	9.370e-06	-1.598	6.280e-05	0.249	1.465e-01	-0.716	1.168e-02	-3.105	-2.173	0.447	-1.361	-1	-1	0	0	DBP2	REGULATION	RNA BINDING	F2	CAGL0L03846g	OFF	DOWN	DOWN	0	0
CAGL0L03982g		Ortholog(s) have malate synthase activity, role in acetate catabolic process, carbon utilization, fatty acid catabolic process, glyoxylate cycle and cytosol, peroxisomal matrix, peroxisome localization	0.381	3.627e-02	-0.18	3.532e-01	0.9	7.582e-04	1.246	1.981e-04	0.388	-0.31	2.057	2.071	0	0	1	1	MLS1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0L03982g	OFF	0	0	UP	UP
CAGL0L04070g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit, mitochondrion localization	0.128	5.083e-01	0.044	8.937e-01	0.089	6.489e-01	2.291	2.154e-04	0.093	-0.015	0.052	3.9	0	0	0	1	YNL122C	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0L04070g	OFF	0	0	0	UP
CAGL0L04510g		Ortholog(s) have structural constituent of ribosome activity	-1.567	2.215e-04	-1.794	6.553e-05	0.323	1.171e-01	-0.868	9.434e-03	-1.888	-2.432	0.631	-1.628	0	-1	0	0	RPS28A	REGULATION	TRANSLATION	F2	CAGL0L04510g	Type II	DOWN	DOWN	0	DOWN
CAGL0L04598g		Ortholog(s) have RNA 7-methylguanosine cap binding, m7G(5')pppN diphosphatase activity, role in cellular response to starvation, deadenylation-dependent decapping of nuclear-transcribed mRNA and P-body, cytoplasm, nucleus localization	2.065	7.486e-06	0.263	1.797e-01	0.334	5.124e-02	0.432	6.942e-02	2.356	0.272	0.657	0.648	1	0	0	0	DCS2	REGULATION	OTHERS	F2	CAGL0L04598g	OFF	UP	0	0	0
CAGL0L04664g	HEM15	Ortholog(s) have 2 iron, 2 sulfur cluster binding, ferrochelatase activity, role in heme biosynthetic process and mitochondrial inner membrane localization	-1.387	7.825e-05	-1.61	7.899e-05	0.194	1.376e-01	0.475	5.084e-02	-1.677	-2.189	0.312	0.723	0	-1	0	0	HEM15	METABOLISM	HEME BIOSYNTHESIS	F1	CAGL0L04664g	OFF	DOWN	DOWN	0	0
CAGL0L05236g	MDH1	Malate dehydrogenase	-0.274	9.793e-02	-1.218	4.377e-04	1.168	3.381e-05	0.762	7.166e-03	-0.377	-1.674	2.719	1.224	0	0	1	0	MDH1	REDOX SIGNALING	METABOLISM	F3	CAGL0L05236g	Type I	0	DOWN	UP	0
CAGL0L05258g		Ortholog(s) have sulfiredoxin activity and role in cellular protein localization, cellular response to oxidative stress	4.012	2.934e-06	5.036	6.112e-08	-1.327	3.381e-05	-0.674	1.011e-02	4.63	6.546	-3.448	-1.289	1	1	-1	0	SRX1	REDOX SIGNALING	THIOL REDOX	F3	CAGL0L05258g	Type I	UP	UP	DOWN	0
CAGL0L05500g		Ortholog(s) have role in ribosomal large subunit biogenesis and cytoplasm, nucleus localization	-1.368	7.119e-05	-0.578	1.209e-02	-0.459	1.021e-02	-1.234	1.397e-04	-1.655	-0.832	-1.301	-2.266	0	0	0	-1	ALB1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0L05500g	Type II	DOWN	0	0	DOWN
CAGL0L05742g		Ortholog(s) have iron ion transmembrane transporter activity, role in iron import into the mitochondrion and mitochondrion localization	1.733	1.376e-05	1.579	2.042e-05	-0.095	4.902e-01	-0.535	3.734e-02	1.968	2.003	-0.401	-1.044	0	1	0	0	MRS3	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0L05742g	OFF	UP	UP	0	0
CAGL0L05786g		Has domain(s) with predicted nucleic acid binding, zinc ion binding activity	0.04	8.737e-01	-0.464	4.117e-02	0.989	9.190e-05	0.197	3.540e-01	-0.01	-0.683	2.275	0.237	0	0	1	0		UNCLASSIFIED	_	Others	CAGL0L05786g	OFF	0	0	UP	0
CAGL0L06094g	STR3	Putative cystathionine beta-lyase; gene is upregulated in azole-resistant strain	1.664	1.115e-01	4.123	1.334e-07	1.437	1.069e-02	0.06	8.352e-01	1.887	5.346	3.384	-0.004	0	1	1	0	STR3	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0L06094g	OFF	0	UP	0	0
CAGL0L06160g		Ortholog(s) have cytochrome-c oxidase activity, zinc ion binding activity and role in mitochondrial electron transport, cytochrome c to oxygen	-1.743	2.468e-04	-2.497	5.829e-06	0.226	2.028e-01	0.163	5.656e-01	-2.093	-3.355	0.39	0.177	-1	-1	0	0	COX4	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0L06160g	OFF	DOWN	DOWN	0	0
CAGL0L06512g		Ortholog(s) have role in meiotic cell cycle	2.12	1.835e-04	-0.015	9.634e-01	0.543	2.620e-02	0.744	3.770e-02	2.42	-0.093	1.175	1.192	1	0	0	0	BNS1	UNCLASSIFIED	_	Others	CAGL0L06512g	OFF	UP	0	0	0
